loan_id,emp_length,state,homeownership,annual_income,verified_income,debt_to_income,delinq_2y,inquiries_last_12m,total_credit_limit,total_credit_utilized,num_historical_failed_to_pay,public_record_bankrupt,loan_purpose,loan_amount,term,interest_rate,grade,loan_status,risk_level,credit_utilization_ratio
168,4,NC,Mortgage,121500.0,Verified,39.34,0,0,249000.0,134774.25,0,0,Debt Consolidation,32175,36,12.61,C,Current,Medium Risk,0.5412620481927711
169,4,MS,Mortgage,170000.0,Not Verified,14.23,0,1,296303.0,95665.0,0,0,Debt Consolidation,25000,60,9.93,B,Current,Medium Risk,0.3228620702456607
170,2,NY,Rent,70000.0,Not Verified,21.79,0,1,216901.0,32432.0,0,0,Debt Consolidation,24000,60,14.07,C,Current,Medium Risk,0.14952443741614838
171,5,TX,Own,60000.0,Source Verified,5.96,0,0,13217.0,9799.0,0,0,Credit Card,15000,60,14.08,C,Current,Medium Risk,0.7413936596807142
172,1,NY,Mortgage,100000.0,Source Verified,22.49,0,2,220075.0,98692.0,0,0,Other,36000,60,12.62,C,Current,Medium Risk,0.44844712029989775
173,10,OR,Rent,68000.0,Source Verified,17.28,0,3,205036.0,37791.0,0,0,Debt Consolidation,20000,60,16.02,C,Current,Medium Risk,0.18431397413137204
174,10,TX,Mortgage,65000.0,Not Verified,29.38,0,7,287820.0,72529.0,0,0,Debt Consolidation,30000,60,14.07,C,Current,Medium Risk,0.251994301994302
175,0,NY,Mortgage,42500.0,Source Verified,24.57,0,2,123232.0,57581.0,0,0,Debt Consolidation,11000,36,18.06,D,Current,Medium Risk,0.4672568813295248
176,2,CA,Rent,52000.0,Not Verified,21.3,0,1,73249.0,34442.0,0,0,Credit Card,15000,60,14.08,C,Current,Medium Risk,0.47020437139073573
177,2,GA,Rent,68250.0,Source Verified,8.63,0,0,98559.0,90416.0,0,0,Credit Card,13500,60,16.02,C,Current,Medium Risk,0.9173794376972169
178,3,AL,Mortgage,55000.0,Source Verified,8.66,0,0,122838.0,16537.0,0,0,Debt Consolidation,10000,60,11.99,B,Current,Medium Risk,0.13462446474218076
179,10,FL,Own,85000.0,Not Verified,26.49,0,0,117100.0,53291.0,0,0,Credit Card,25000,36,6.72,A,Fully Paid,Low Risk,0.45508966695132363
180,10,MI,Mortgage,170000.0,Source Verified,8.37,0,9,125809.0,90942.0,1,1,Debt Consolidation,25000,60,19.03,D,Fully Paid,Low Risk,0.7228576651908846
181,7,CO,Own,95000.0,Source Verified,11.33,0,0,77389.0,46601.0,0,0,Debt Consolidation,28000,36,6.71,A,Current,Medium Risk,0.6021656824613317
182,2,SC,Rent,71000.0,Not Verified,15.48,0,0,71270.0,39261.0,0,0,Credit Card,10000,36,6.07,A,Current,Medium Risk,0.5508769468219448
183,3,NC,Mortgage,41200.0,Source Verified,16.95,0,0,191066.0,47940.0,0,0,Other,10000,36,7.35,A,Current,Medium Risk,0.2509080631823558
184,6,NC,Rent,44088.0,Not Verified,27.93,0,1,71174.0,37694.0,1,1,Debt Consolidation,10000,36,13.59,C,Current,Medium Risk,0.5296035068985866
185,0,WA,Rent,15000.0,Source Verified,5.87,0,1,28874.0,2114.0,0,0,Debt Consolidation,2500,36,13.59,C,Current,Medium Risk,0.07321465678465056
186,0,LA,Own,95000.0,Not Verified,12.42,0,0,390874.0,37792.0,0,0,Other,6500,36,5.31,A,Current,Medium Risk,0.09668588854720447
187,9,NE,Rent,88000.0,Source Verified,13.04,0,2,39353.0,24021.0,0,0,Debt Consolidation,10000,36,7.97,A,Fully Paid,Low Risk,0.6103981907351409
188,10,CO,Mortgage,65000.0,Source Verified,40.15,0,3,459836.0,117216.0,1,1,Debt Consolidation,14500,36,7.35,A,Current,Medium Risk,0.25490827164467333
189,6,CA,Rent,80000.0,Verified,11.88,0,2,27100.0,14056.0,3,1,House,40000,36,11.99,B,Current,Medium Risk,0.5186715867158671
190,5,FL,Rent,45000.0,Not Verified,25.41,0,3,72097.0,33160.0,0,0,Other,16000,36,16.02,C,Current,Medium Risk,0.4599359196637863
191,10,CA,Rent,150000.0,Source Verified,9.33,0,0,55420.0,38733.0,1,1,Debt Consolidation,14000,36,9.93,B,Current,Medium Risk,0.6988993143269577
192,1,FL,Rent,69000.0,Not Verified,27.74,0,5,95775.0,48638.0,0,0,Debt Consolidation,10000,36,19.42,D,Fully Paid,Low Risk,0.5078360741320804
193,10,KY,Mortgage,35000.0,Not Verified,23.01,0,0,185161.0,86272.0,0,0,Debt Consolidation,2400,36,7.96,A,Current,Medium Risk,0.46592965041234385
194,3,CA,Mortgage,39000.0,Source Verified,10.83,0,0,406749.0,12329.0,0,0,Debt Consolidation,17000,36,13.59,C,Current,Medium Risk,0.030311076364047607
195,8,AR,Own,90000.0,Verified,39.63,0,7,168002.0,134774.25,2,1,Credit Card,24000,36,12.61,C,Current,Medium Risk,0.8022181283556148
196,6,NJ,Mortgage,82000.0,Verified,18.09,1,5,366648.0,38119.0,0,0,Other,20000,36,19.03,D,Current,Medium Risk,0.10396620191573389
197,10,TX,Rent,82000.0,Source Verified,7.08,0,6,32200.0,10401.0,0,0,Credit Card,30000,36,16.01,C,Current,Medium Risk,0.32301242236024846
198,0,CA,Own,27000.0,Not Verified,2.54,0,0,15600.0,1364.0,0,0,Other,3600,36,6.72,A,Current,Medium Risk,0.08743589743589744
199,3,TX,Mortgage,92000.0,Not Verified,25.33,0,1,260226.0,51302.0,1,1,Home Improvement,20000,36,6.07,A,Current,Medium Risk,0.19714402096639075
200,6,NJ,Mortgage,45000.0,Source Verified,23.92,2,0,360202.0,82200.0,0,0,Debt Consolidation,8000,36,15.05,C,Current,Medium Risk,0.2282052848124108
201,1,CA,Rent,40000.0,Source Verified,29.72,0,0,57628.0,34805.0,0,0,Credit Card,16000,36,6.07,A,Current,Medium Risk,0.6039598806135906
202,1,NC,Mortgage,170000.0,Verified,22.66,0,2,349067.0,101835.0,0,0,Debt Consolidation,24000,36,13.58,C,Current,Medium Risk,0.291734824546577
203,5,CA,Rent,30000.0,Source Verified,5.68,0,1,11000.0,3775.0,0,0,Credit Card,2000,36,10.42,B,Current,Medium Risk,0.3431818181818182
204,3,NY,Rent,52500.0,Source Verified,9.73,1,0,79622.0,71415.0,0,0,Other,2000,36,11.98,B,Current,Medium Risk,0.89692547285926
205,8,CA,Rent,25000.0,Source Verified,2.78,1,0,41300.0,2461.0,0,0,Vacation,6500,36,9.43,B,Current,Medium Risk,0.059588377723970944
206,6,SC,Rent,70000.0,Not Verified,39.07,0,3,109647.0,75898.0,0,0,Debt Consolidation,8000,36,16.02,C,Current,Medium Risk,0.692203161053198
207,6,AL,Rent,16000.0,Verified,25.43,0,0,19345.0,8243.0,0,0,Debt Consolidation,7000,36,18.06,D,Current,Medium Risk,0.4261049366761437
208,2,VA,Rent,125000.0,Source Verified,2.47,0,1,88500.0,11361.0,0,0,Credit Card,25000,60,12.61,C,Current,Medium Risk,0.1283728813559322
209,10,CA,Mortgage,60000.0,Source Verified,22.92,0,1,374897.0,48921.0,0,0,Debt Consolidation,15000,60,14.07,C,Current,Medium Risk,0.1304918417592032
210,2,NC,Rent,100000.0,Source Verified,27.71,0,4,130869.0,51510.0,0,0,Debt Consolidation,35000,36,10.42,B,Current,Medium Risk,0.3935997065768058
211,3,CA,Rent,170000.0,Source Verified,14.04,1,2,96538.0,65694.0,1,1,Debt Consolidation,26000,36,10.42,B,Current,Medium Risk,0.6804988709109366
212,10,MI,Mortgage,45000.0,Source Verified,11.79,0,1,105050.0,16491.0,1,1,Debt Consolidation,12000,60,17.47,D,Current,Medium Risk,0.15698238933841027
213,2,CA,Rent,26448.0,Not Verified,30.54,0,1,36280.0,27636.0,0,0,Credit Card,10000,60,10.91,B,Current,Medium Risk,0.761742006615215
214,10,CA,Mortgage,90000.0,Not Verified,18.63,0,0,321900.0,30997.0,0,0,Home Improvement,15000,36,5.32,A,Current,Medium Risk,0.09629388008698353
215,5,NJ,Mortgage,80000.0,Not Verified,18.39,0,3,531782.0,81876.0,0,0,Credit Card,14000,60,9.44,B,Current,Medium Risk,0.1539653467022201
216,10,GA,Mortgage,60000.0,Source Verified,27.84,1,1,239781.0,37064.0,0,0,Debt Consolidation,15000,36,9.44,B,Current,Medium Risk,0.15457438245732563
217,5,NY,Rent,60000.0,Not Verified,9.24,0,0,27540.0,8770.0,0,0,Debt Consolidation,10000,36,14.08,C,Current,Medium Risk,0.31844589687726943
218,3,WA,Rent,25000.0,Not Verified,14.31,0,1,33000.0,6979.0,1,1,Debt Consolidation,5000,36,7.35,A,Current,Medium Risk,0.2114848484848485
219,10,GA,Rent,74000.0,Not Verified,14.39,0,1,90000.0,29504.0,0,0,Small Business,28125,60,12.62,C,Current,Medium Risk,0.32782222222222224
220,10,MD,Rent,119568.0,Verified,22.04,0,1,101559.0,70239.0,0,0,Debt Consolidation,10000,36,15.04,C,Current,Medium Risk,0.6916078338699672
221,6,TX,Mortgage,20000.0,Source Verified,0.0,0,3,64000.0,0.0,0,0,Other,10000,60,9.92,B,Current,Medium Risk,0.0
222,2,MA,Mortgage,151000.0,Verified,15.81,0,3,160259.0,77372.0,0,0,Home Improvement,40000,60,10.9,B,Current,Medium Risk,0.4827934780573946
223,6,CA,Rent,70000.0,Not Verified,27.6,0,4,92378.0,45569.0,0,0,Credit Card,10000,36,6.72,A,Current,Medium Risk,0.4932884453008292
224,4,ME,Own,35000.0,Verified,29.12,0,0,72470.0,37589.0,0,0,Debt Consolidation,8000,36,5.32,A,Current,Medium Risk,0.5186835932109839
225,2,NY,Rent,84000.0,Verified,7.57,0,1,38401.0,35702.0,0,0,House,35000,60,11.99,B,Late (31-120 days),High Risk,0.9297153719955209
226,2,CA,Mortgage,170000.0,Source Verified,10.67,0,1,513156.0,35893.0,0,0,Debt Consolidation,20000,36,5.32,A,Current,Medium Risk,0.06994559159397921
227,5,FL,Own,25000.0,Verified,31.61,0,0,43376.0,14488.0,0,0,Debt Consolidation,9000,36,10.41,B,Current,Medium Risk,0.33400959055699003
228,0,VT,Rent,60000.0,Source Verified,8.7,0,1,16000.0,11539.0,0,0,Debt Consolidation,20000,60,14.07,C,Current,Medium Risk,0.7211875
229,10,NJ,Rent,65000.0,Not Verified,15.05,0,1,101727.0,22442.0,0,0,Debt Consolidation,3000,36,6.07,A,Current,Medium Risk,0.22061006419141427
230,3,OR,Rent,15000.0,Verified,28.96,0,0,31167.0,21577.0,0,0,Credit Card,8000,36,9.93,B,Current,Medium Risk,0.6923027561202554
231,10,TX,Own,52000.0,Source Verified,2.28,0,10,4100.0,1460.0,0,0,Major Purchase,10000,36,11.99,B,Current,Medium Risk,0.35609756097560974
232,2,ME,Rent,44000.0,Verified,12.9,0,2,269361.0,46789.0,1,1,Major Purchase,5000,36,6.71,A,Current,Medium Risk,0.17370369132873728
233,6,MA,Mortgage,145000.0,Not Verified,16.57,0,2,506779.0,58807.0,0,0,Debt Consolidation,15000,36,5.31,A,Current,Medium Risk,0.11604071991933368
234,1,IL,Rent,48000.0,Not Verified,18.03,0,1,51430.0,21017.0,0,0,Debt Consolidation,10000,60,13.59,C,Current,Medium Risk,0.40865253742951585
235,2,CT,Own,100000.0,Source Verified,10.92,0,3,30000.0,15946.0,1,1,Home Improvement,40000,36,10.9,B,Current,Medium Risk,0.5315333333333333
236,6,NE,Rent,35000.0,Source Verified,5.59,0,2,14200.0,3702.0,0,0,Other,3000,36,12.62,C,Current,Medium Risk,0.2607042253521127
237,0,OH,Rent,33000.0,Not Verified,27.02,0,2,82620.0,77325.0,0,0,Credit Card,1500,36,10.42,B,Current,Medium Risk,0.9359114015976762
238,10,GA,Mortgage,170000.0,Not Verified,24.38,0,4,264105.0,134774.25,0,0,Credit Card,28000,36,15.05,C,Current,Medium Risk,0.5103055602885216
239,7,CA,Rent,76000.0,Not Verified,11.45,0,0,54900.0,18790.0,0,0,Debt Consolidation,8000,36,6.71,A,Current,Medium Risk,0.3422586520947177
240,5,FL,Rent,49000.0,Source Verified,28.8,0,1,98338.0,90581.0,1,1,Debt Consolidation,20000,60,21.45,D,Current,Medium Risk,0.9211189977424801
241,0,NY,Mortgage,170000.0,Source Verified,11.12,0,3,591484.375,134774.25,0,0,Debt Consolidation,40000,36,9.44,B,Current,Medium Risk,0.22785766741513672
242,4,NY,Mortgage,80000.0,Verified,13.47,1,6,168890.0,40632.0,0,0,Debt Consolidation,11000,36,11.99,B,Current,Medium Risk,0.24058262774587008
243,3,NY,Rent,35500.0,Not Verified,16.93,0,0,53495.0,42709.0,0,0,Debt Consolidation,3300,36,11.99,B,Current,Medium Risk,0.7983736797831573
244,6,CA,Mortgage,130000.0,Not Verified,14.43,0,1,440947.0,97118.0,0,0,Medical,15000,36,6.07,A,Current,Medium Risk,0.22024869201967584
245,6,UT,Own,56000.0,Source Verified,16.08,0,0,45665.0,23724.0,0,0,Debt Consolidation,11500,36,5.31,A,Current,Medium Risk,0.5195226103142451
246,1,FL,Own,150000.0,Source Verified,33.23,1,2,566609.0,105380.0,0,0,Credit Card,16500,36,6.07,A,Current,Medium Risk,0.18598363245200836
247,10,WA,Rent,80000.0,Source Verified,23.73,0,6,96240.0,83701.0,1,1,Debt Consolidation,15000,60,19.42,D,Current,Medium Risk,0.8697111388196176
248,10,NJ,Rent,105000.0,Verified,14.37,0,1,134300.0,83037.0,0,0,Major Purchase,35000,60,21.85,D,Current,Medium Risk,0.6182948622486969
249,10,MN,Mortgage,72000.0,Verified,21.32,0,4,245282.0,37210.0,0,0,Debt Consolidation,4400,36,14.08,C,Current,Medium Risk,0.1517029378429726
250,10,MA,Mortgage,96000.0,Verified,18.66,1,2,427091.0,39536.0,0,0,Debt Consolidation,19000,60,18.06,D,Current,Medium Risk,0.09257043580876206
251,1,MI,Own,35300.0,Source Verified,27.2,0,3,37273.0,30394.0,0,0,Debt Consolidation,3125,36,10.91,B,Current,Medium Risk,0.8154428138330695
252,10,IL,Mortgage,73000.0,Not Verified,24.38,0,0,194873.0,57185.0,0,0,Debt Consolidation,20000,60,9.44,B,Current,Medium Risk,0.2934475273639755
253,10,IL,Own,50000.0,Verified,17.23,0,0,127498.0,16349.0,0,0,Debt Consolidation,20000,60,12.62,C,Current,Medium Risk,0.12822946242293998
254,3,PA,Own,70000.0,Not Verified,7.75,0,0,68800.0,19857.0,0,0,Debt Consolidation,10000,60,9.44,B,Current,Medium Risk,0.28861918604651166
255,7,NC,Mortgage,170000.0,Verified,6.21,0,0,541617.0,81103.0,0,0,Debt Consolidation,35000,36,6.08,A,Current,Medium Risk,0.14974234560584324
256,10,OH,Rent,65000.0,Not Verified,26.88,2,3,95285.0,37650.0,0,0,Debt Consolidation,14000,36,11.98,B,Current,Medium Risk,0.39513039827884766
257,3,NY,Own,85820.0,Not Verified,19.44,0,0,43400.0,35479.0,0,0,Other,16000,36,9.92,B,Current,Medium Risk,0.8174884792626728
258,8,KY,Mortgage,170000.0,Source Verified,19.2,0,1,591484.375,121893.0,0,0,Debt Consolidation,8000,36,13.59,C,Current,Medium Risk,0.20607983093382645
259,10,NM,Rent,90000.0,Not Verified,16.31,0,4,79813.0,50734.0,1,1,Debt Consolidation,7000,36,10.41,B,Current,Medium Risk,0.6356608572538308
260,5,IN,Mortgage,45000.0,Verified,42.64,0,3,243108.0,47123.0,0,0,Debt Consolidation,24000,60,9.93,B,Current,Medium Risk,0.19383566151669218
261,10,AZ,Mortgage,45000.0,Not Verified,17.49,0,3,205174.0,27470.0,0,0,Debt Consolidation,10000,36,7.97,A,Current,Medium Risk,0.13388635987015898
262,10,NY,Rent,56000.0,Not Verified,32.32,0,5,80123.0,50384.0,0,0,Debt Consolidation,2500,36,19.42,D,Current,Medium Risk,0.6288331690026584
263,2,MN,Mortgage,58500.0,Verified,18.17,0,2,239313.0,134774.25,0,0,Other,25000,60,18.45,D,Current,Medium Risk,0.5631714532850284
264,0,KY,Mortgage,170000.0,Not Verified,7.2,0,3,526275.0,59144.0,0,0,Home Improvement,5000,36,6.72,A,Current,Medium Risk,0.11238230962899624
265,5,VA,Mortgage,33427.94,Source Verified,3.48,0,1,83600.0,3503.0,0,0,Debt Consolidation,9000,36,10.91,B,Current,Medium Risk,0.041901913875598086
266,6,PA,Rent,9600.0,Source Verified,20.73,0,0,2900.0,1220.0,0,0,Debt Consolidation,5000,36,17.47,D,Current,Medium Risk,0.4206896551724138
267,10,MA,Rent,92000.0,Not Verified,9.37,0,3,44560.0,24203.0,0,0,Credit Card,10000,36,10.41,B,Current,Medium Risk,0.5431552962298025
268,6,NJ,Mortgage,12036.0,Verified,74.38,0,0,53765.0,26641.0,0,0,Debt Consolidation,1200,36,6.72,A,Current,Medium Risk,0.4955082302613224
269,4,TX,Mortgage,49000.0,Not Verified,15.28,0,4,318564.0,35342.0,0,0,Debt Consolidation,10000,36,9.44,B,Current,Medium Risk,0.11094160043193832
270,4,NY,Rent,35000.0,Source Verified,9.09,0,4,19023.0,6155.0,0,0,Debt Consolidation,6000,36,12.61,C,Current,Medium Risk,0.32355569573673976
271,0,FL,Rent,35000.0,Not Verified,3.67,0,4,27400.0,2301.0,0,0,Debt Consolidation,2500,36,7.96,A,Current,Medium Risk,0.08397810218978102
272,4,NY,Own,50000.0,Verified,2.7,0,1,7400.0,6174.0,0,0,Credit Card,32000,36,10.9,B,Current,Medium Risk,0.8343243243243244
273,10,CA,Mortgage,98000.0,Not Verified,16.07,1,3,300427.0,43011.0,0,0,Debt Consolidation,28000,60,21.85,D,Current,Medium Risk,0.14316622673727727
274,6,TN,Rent,20400.0,Verified,9.82,0,0,41800.0,4561.0,0,0,Debt Consolidation,10000,36,7.96,A,Current,Medium Risk,0.10911483253588516
275,10,IL,Mortgage,108000.0,Verified,21.08,0,3,209236.0,46828.0,0,0,Debt Consolidation,35000,60,9.43,B,Current,Medium Risk,0.22380469900017205
276,6,CO,Mortgage,65318.52,Not Verified,22.18,0,1,376960.0,61520.0,0,0,Home Improvement,25000,60,15.04,C,Current,Medium Risk,0.16320033955857385
277,10,AL,Mortgage,90000.0,Source Verified,13.72,0,4,324219.0,49013.0,0,0,Debt Consolidation,15000,60,14.07,C,Current,Medium Risk,0.15117250993926945
278,10,WI,Mortgage,52000.0,Source Verified,15.3,0,0,182460.0,20570.0,1,1,Credit Card,16000,36,10.9,B,Current,Medium Risk,0.11273703825496
279,8,NY,Mortgage,109000.0,Not Verified,13.82,1,2,207658.0,25038.0,0,0,Debt Consolidation,20000,36,6.08,A,Current,Medium Risk,0.12057325024800393
280,1,GA,Rent,65000.0,Source Verified,15.94,0,1,79132.0,75734.0,0,0,Credit Card,10000,36,9.93,B,Current,Medium Risk,0.9570590911388566
281,1,MN,Rent,55000.0,Not Verified,11.52,0,0,21664.0,15558.0,0,0,Car,10000,36,12.61,C,Current,Medium Risk,0.7181499261447563
282,10,PA,Mortgage,58000.0,Not Verified,18.48,0,0,190462.0,30328.0,0,0,Debt Consolidation,15000,60,10.42,B,Current,Medium Risk,0.15923386292278774
283,10,MD,Mortgage,84000.0,Source Verified,22.6,2,1,300443.0,40043.0,0,0,Debt Consolidation,11100,60,30.17,F,Current,Medium Risk,0.13327985674487342
284,10,GA,Rent,85000.0,Verified,21.22,0,3,66747.0,58091.0,0,0,Debt Consolidation,24000,60,19.42,D,Late (31-120 days),High Risk,0.8703162688959803
285,1,NJ,Own,33000.0,Not Verified,20.58,0,1,43680.0,9854.0,1,1,Credit Card,1950,36,9.43,B,Current,Medium Risk,0.2255952380952381
286,6,CA,Mortgage,40000.0,Verified,7.2,0,0,337841.0,6345.0,0,0,Debt Consolidation,15000,60,17.47,D,Current,Medium Risk,0.018781024209613396
287,3,NJ,Rent,46800.0,Source Verified,16.62,0,0,49968.0,19694.0,0,0,House,8000,36,7.34,A,Current,Medium Risk,0.39413224463656743
288,10,SC,Rent,48000.0,Not Verified,15.38,0,0,33465.0,24690.0,1,1,Debt Consolidation,8500,36,7.96,A,Current,Medium Risk,0.7377857463021067
289,4,TX,Mortgage,67764.0,Source Verified,17.62,0,2,36414.0,20547.0,1,1,Debt Consolidation,12000,36,13.58,C,Current,Medium Risk,0.5642609985170539
290,4,CA,Own,26000.0,Verified,10.85,0,0,64964.0,12447.0,0,0,Credit Card,24000,60,9.43,B,Current,Medium Risk,0.1915984237423804
291,3,IL,Mortgage,170000.0,Verified,36.25,0,1,591484.375,134774.25,1,0,Debt Consolidation,12475,60,21.85,D,Current,Medium Risk,0.22785766741513672
292,2,OH,Rent,45000.0,Not Verified,27.28,0,0,43629.0,26502.0,1,1,Credit Card,11500,60,21.85,D,Current,Medium Risk,0.6074400055009282
293,0,CO,Rent,24000.0,Verified,1.25,0,1,56150.0,62410.0,1,1,Other,1000,36,22.91,E,Current,Medium Risk,1.1114870881567231
294,10,CA,Mortgage,80000.0,Not Verified,0.75,0,3,351650.0,389.0,0,0,Home Improvement,15000,36,12.61,C,Current,Medium Risk,0.0011062135646239158
295,10,AK,Mortgage,52000.0,Verified,12.08,0,5,346008.0,21479.0,0,0,Credit Card,13250,36,9.93,B,Current,Medium Risk,0.06207659938498532
296,9,KY,Mortgage,70000.0,Source Verified,13.75,0,2,71363.0,11326.0,0,0,House,10000,36,6.72,A,Current,Medium Risk,0.15870969550046943
297,3,GA,Rent,100000.0,Source Verified,8.59,0,0,30633.0,26536.0,0,0,Credit Card,18000,36,19.42,D,Current,Medium Risk,0.8662553455423889
298,10,CA,Mortgage,95000.0,Source Verified,18.89,0,9,447224.0,43133.0,1,1,Vacation,2400,36,9.92,B,Current,Medium Risk,0.09644607623920004
299,10,MS,Mortgage,78000.0,Not Verified,19.97,2,0,198876.0,42810.0,0,0,Debt Consolidation,21700,60,14.07,C,Current,Medium Risk,0.21525975985035903
300,10,MI,Rent,65000.0,Verified,37.06,0,1,314622.0,67203.0,0,0,Debt Consolidation,36525,36,10.42,B,Current,Medium Risk,0.21359917615424223
301,2,SC,Mortgage,85000.0,Not Verified,17.61,1,10,50967.0,20742.0,0,0,Credit Card,5000,36,7.35,A,Current,Medium Risk,0.4069692153746542
302,10,NM,Mortgage,138000.0,Not Verified,27.51,1,2,258453.0,134774.25,0,0,Debt Consolidation,28000,36,6.71,A,Current,Medium Risk,0.5214652180473819
303,10,OK,Mortgage,72900.0,Not Verified,21.05,0,5,279032.0,55690.0,0,0,Debt Consolidation,35000,36,12.62,C,Current,Medium Risk,0.1995828435448264
304,10,DE,Mortgage,100000.0,Not Verified,38.45,0,5,591484.375,134774.25,0,0,Credit Card,40000,60,21.45,D,Current,Medium Risk,0.22785766741513672
305,6,PA,Mortgage,31000.0,Not Verified,17.96,0,0,53200.0,14413.0,0,0,Credit Card,14000,60,16.01,C,Current,Medium Risk,0.27092105263157895
306,10,NJ,Mortgage,95000.0,Not Verified,6.27,0,1,37828.0,12238.0,1,1,Home Improvement,20000,60,16.02,C,Current,Medium Risk,0.32351697155546155
307,10,CA,Rent,28000.0,Source Verified,11.36,0,1,41049.0,28534.0,0,0,Debt Consolidation,7000,36,10.9,B,Current,Medium Risk,0.6951204657847938
308,6,NC,Mortgage,115000.0,Source Verified,9.11,1,3,360366.0,21835.0,0,0,Debt Consolidation,20000,36,11.99,B,Current,Medium Risk,0.06059117674808389
309,10,NY,Rent,170000.0,Source Verified,5.44,0,3,109785.0,35675.0,0,0,Credit Card,40000,36,7.34,A,Current,Medium Risk,0.3249533178485221
310,7,CA,Rent,80000.0,Not Verified,15.46,0,1,79515.0,65800.0,0,0,Credit Card,10000,36,12.61,C,Current,Medium Risk,0.8275168207256492
311,1,NY,Rent,40000.0,Source Verified,7.2,0,2,53912.0,10174.0,0,0,Car,8000,36,6.71,A,Current,Medium Risk,0.18871494286986198
312,10,SC,Rent,50000.0,Not Verified,2.42,0,0,6800.0,3234.0,0,0,Credit Card,4000,36,9.43,B,Current,Medium Risk,0.47558823529411764
313,0,MA,Rent,70000.0,Not Verified,34.13,0,1,178693.0,134774.25,0,0,Credit Card,30000,36,13.59,C,Current,Medium Risk,0.7542223254408399
314,3,CA,Rent,109000.0,Not Verified,17.68,0,0,128694.0,23558.0,0,0,Debt Consolidation,20000,36,6.08,A,Current,Medium Risk,0.18305437704943509
315,6,CT,Mortgage,170000.0,Source Verified,18.01,0,3,378528.0,117424.0,0,0,Home Improvement,24000,36,7.96,A,Current,Medium Risk,0.3102121903795756
316,10,MN,Rent,35000.0,Not Verified,25.65,0,1,53561.0,24583.0,0,0,Credit Card,4000,36,7.35,A,Current,Medium Risk,0.4589720132185732
317,0,CA,Rent,47328.0,Source Verified,10.19,0,0,21200.0,12628.0,0,0,Other,14000,60,10.9,B,Current,Medium Risk,0.5956603773584905
318,9,NC,Mortgage,90000.0,Source Verified,24.17,0,0,213900.0,58238.0,0,0,Debt Consolidation,24000,36,6.07,A,Current,Medium Risk,0.2722674146797569
319,0,UT,Rent,17000.0,Source Verified,5.44,0,2,7000.0,841.0,0,0,Other,2800,36,19.03,D,Current,Medium Risk,0.12014285714285715
320,10,NV,Mortgage,170000.0,Source Verified,9.49,0,1,231428.0,134774.25,0,0,Debt Consolidation,32000,60,14.08,C,Current,Medium Risk,0.5823593082945884
321,8,NY,Mortgage,62000.0,Source Verified,27.7,0,1,106801.0,79437.0,0,0,Credit Card,12000,36,10.42,B,Current,Medium Risk,0.7437851705508376
